t_s,count,theta_rad,x_m
0.0000,0,0.000000,0.000000
0.0020,0,0.000000,0.000000
0.0040,0,0.000000,0.000000
0.0080,0,0.000000,0.000000
0.0100,0,0.000000,0.000000
0.0120,0,0.000000,0.000000
0.0140,0,0.000000,0.000000
0.0170,0,0.000000,0.000000
0.0190,0,0.000000,0.000000
0.0210,0,0.000000,0.000000
0.0240,0,0.000000,0.000000
0.0260,0,0.000000,0.000000
0.0280,0,0.000000,0.000000
0.0300,0,0.000000,0.000000
0.0330,0,0.000000,0.000000
0.0350,0,0.000000,0.000000
0.0370,0,0.000000,0.000000
0.0390,0,0.000000,0.000000
0.0420,0,0.000000,0.000000
0.0440,0,0.000000,0.000000
0.0460,0,0.000000,0.000000
0.0500,0,0.000000,0.000000
0.0520,0,0.000000,0.000000
0.0540,0,0.000000,0.000000
0.0560,0,0.000000,0.000000
0.0590,0,0.000000,0.000000
0.0610,0,0.000000,0.000000
0.0630,0,0.000000,0.000000
0.0650,0,0.000000,0.000000
0.0680,0,0.000000,0.000000
0.0700,0,0.000000,0.000000
0.0720,0,0.000000,0.000000
0.0750,0,0.000000,0.000000
0.0770,0,0.000000,0.000000
0.0790,0,0.000000,0.000000
0.0810,0,0.000000,0.000000
0.0840,0,0.000000,0.000000
0.0860,0,0.000000,0.000000
0.0880,0,0.000000,0.000000
0.0900,0,0.000000,0.000000
0.0940,0,0.000000,0.000000
0.0960,0,0.000000,0.000000
0.0980,0,0.000000,0.000000
0.1010,0,0.000000,0.000000
0.1030,0,0.000000,0.000000
0.1050,0,0.000000,0.000000
0.1070,0,0.000000,0.000000
0.1100,0,0.000000,0.000000
0.1120,0,0.000000,0.000000
0.1140,0,0.000000,0.000000
0.1160,0,0.000000,0.000000
0.1190,0,0.000000,0.000000
0.1210,0,0.000000,0.000000
0.1230,0,0.000000,0.000000
0.1260,0,0.000000,0.000000
0.1280,0,0.000000,0.000000
0.1300,0,0.000000,0.000000
0.1320,0,0.000000,0.000000
0.1360,0,0.000000,0.000000
0.1380,0,0.000000,0.000000
0.1400,0,0.000000,0.000000
0.1430,0,0.000000,0.000000
0.1450,0,0.000000,0.000000
0.1470,0,0.000000,0.000000
0.1500,0,0.000000,0.000000
0.1520,0,0.000000,0.000000
0.1540,0,0.000000,0.000000
0.1570,0,0.000000,0.000000
0.1590,0,0.000000,0.000000
0.1610,0,0.000000,0.000000
0.1640,0,0.000000,0.000000
0.1660,0,0.000000,0.000000
0.1680,0,0.000000,0.000000
0.1710,0,0.000000,0.000000
0.1730,0,0.000000,0.000000
0.1750,0,0.000000,0.000000
0.1790,0,0.000000,0.000000
0.1810,0,0.000000,0.000000
0.1830,0,0.000000,0.000000
0.1860,0,0.000000,0.000000
0.1880,0,0.000000,0.000000
0.1900,0,0.000000,0.000000
0.1930,0,0.000000,0.000000
0.1950,0,0.000000,0.000000
0.1970,0,0.000000,0.000000
0.2000,0,0.000000,0.000000
0.2020,0,0.000000,0.000000
0.2040,0,0.000000,0.000000
0.2070,0,0.000000,0.000000
0.2090,0,0.000000,0.000000
0.2110,0,0.000000,0.000000
0.2140,0,0.000000,0.000000
0.2160,0,0.000000,0.000000
0.2180,0,0.000000,0.000000
0.2210,0,0.000000,0.000000
0.2240,0,0.000000,0.000000
0.2260,0,0.000000,0.000000
0.2280,0,0.000000,0.000000
0.2310,0,0.000000,0.000000
0.2330,0,0.000000,0.000000
0.2350,0,0.000000,0.000000
0.2380,0,0.000000,0.000000
0.2400,0,0.000000,0.000000
0.2420,0,0.000000,0.000000
0.2450,0,0.000000,0.000000
0.2470,0,0.000000,0.000000
0.2490,0,0.000000,0.000000
0.2520,0,0.000000,0.000000
0.2540,0,0.000000,0.000000
0.2560,0,0.000000,0.000000
0.2590,0,0.000000,0.000000
0.2610,-1,-0.002618,-0.000033
0.2650,-1,-0.002618,-0.000033
0.2670,-1,-0.002618,-0.000033
0.2700,-1,-0.002618,-0.000033
0.2720,-1,-0.002618,-0.000033
0.2750,-1,-0.002618,-0.000033
0.2770,-1,-0.002618,-0.000033
0.2800,-1,-0.002618,-0.000033
0.2830,-1,-0.002618,-0.000033
0.2850,-1,-0.002618,-0.000033
0.2880,-1,-0.002618,-0.000033
0.2900,-1,-0.002618,-0.000033
0.2930,-1,-0.002618,-0.000033
0.2950,-1,-0.002618,-0.000033
0.2980,-1,-0.002618,-0.000033
0.3010,-1,-0.002618,-0.000033
0.3030,-1,-0.002618,-0.000033
0.3070,-1,-0.002618,-0.000033
0.3090,-1,-0.002618,-0.000033
0.3120,-1,-0.002618,-0.000033
0.3140,-1,-0.002618,-0.000033
0.3170,-1,-0.002618,-0.000033
