t_s,count,theta_rad,x_m
0.0000,0,0.000000,0.000000
0.0020,0,0.000000,0.000000
0.0040,0,0.000000,0.000000
0.0080,0,0.000000,0.000000
0.0100,0,0.000000,0.000000
0.0120,0,0.000000,0.000000
0.0140,0,0.000000,0.000000
0.0170,0,0.000000,0.000000
0.0190,0,0.000000,0.000000
0.0210,0,0.000000,0.000000
0.0240,0,0.000000,0.000000
0.0260,0,0.000000,0.000000
0.0280,0,0.000000,0.000000
0.0300,0,0.000000,0.000000
0.0330,0,0.000000,0.000000
0.0350,0,0.000000,0.000000
0.0370,0,0.000000,0.000000
0.0390,0,0.000000,0.000000
0.0420,0,0.000000,0.000000
0.0440,0,0.000000,0.000000
0.0460,0,0.000000,0.000000
0.0500,0,0.000000,0.000000
0.0520,0,0.000000,0.000000
0.0540,0,0.000000,0.000000
0.0560,0,0.000000,0.000000
0.0590,0,0.000000,0.000000
0.0610,0,0.000000,0.000000
0.0630,0,0.000000,0.000000
0.0650,0,0.000000,0.000000
0.0680,0,0.000000,0.000000
0.0700,0,0.000000,0.000000
0.0720,0,0.000000,0.000000
0.0750,0,0.000000,0.000000
0.0770,0,0.000000,0.000000
0.0790,0,0.000000,0.000000
0.0810,0,0.000000,0.000000
0.0840,0,0.000000,0.000000
0.0860,0,0.000000,0.000000
0.0880,0,0.000000,0.000000
0.0900,0,0.000000,0.000000
0.0940,0,0.000000,0.000000
0.0960,0,0.000000,0.000000
0.0980,0,0.000000,0.000000
0.1010,0,0.000000,0.000000
0.1030,0,0.000000,0.000000
0.1050,0,0.000000,0.000000
0.1070,0,0.000000,0.000000
0.1100,0,0.000000,0.000000
0.1120,0,0.000000,0.000000
0.1140,0,0.000000,0.000000
0.1160,0,0.000000,0.000000
0.1190,0,0.000000,0.000000
0.1210,0,0.000000,0.000000
0.1230,0,0.000000,0.000000
0.1260,0,0.000000,0.000000
0.1280,0,0.000000,0.000000
0.1300,0,0.000000,0.000000
0.1320,0,0.000000,0.000000
0.1360,0,0.000000,0.000000
0.1380,0,0.000000,0.000000
0.1400,0,0.000000,0.000000
0.1430,0,0.000000,0.000000
0.1450,0,0.000000,0.000000
0.1470,0,0.000000,0.000000
0.1500,0,0.000000,0.000000
0.1520,0,0.000000,0.000000
0.1540,-1,-0.002618,-0.000033
0.1570,-1,-0.002618,-0.000033
0.1600,-1,-0.002618,-0.000033
0.1620,-1,-0.002618,-0.000033
0.1650,-1,-0.002618,-0.000033
0.1670,-1,-0.002618,-0.000033
0.1700,-1,-0.002618,-0.000033
0.1720,-1,-0.002618,-0.000033
0.1750,-1,-0.002618,-0.000033
0.1790,-1,-0.002618,-0.000033
0.1810,-1,-0.002618,-0.000033
0.1840,-1,-0.002618,-0.000033
0.1860,-1,-0.002618,-0.000033
0.1890,-1,-0.002618,-0.000033
0.1910,-1,-0.002618,-0.000033
0.1940,-1,-0.002618,-0.000033
0.1970,-1,-0.002618,-0.000033
0.1990,-1,-0.002618,-0.000033
0.2020,-1,-0.002618,-0.000033
0.2040,-1,-0.002618,-0.000033
0.2070,-1,-0.002618,-0.000033
0.2090,-1,-0.002618,-0.000033
0.2120,-1,-0.002618,-0.000033
0.2150,-1,-0.002618,-0.000033
0.2170,-1,-0.002618,-0.000033
0.2210,-1,-0.002618,-0.000033
0.2230,-1,-0.002618,-0.000033
0.2260,-1,-0.002618,-0.000033
0.2280,-1,-0.002618,-0.000033
0.2310,-1,-0.002618,-0.000033
0.2340,-1,-0.002618,-0.000033
0.2360,-1,-0.002618,-0.000033
0.2390,-1,-0.002618,-0.000033
0.2410,-2,-0.005236,-0.000065
0.2440,-2,-0.005236,-0.000065
0.2460,-2,-0.005236,-0.000065
0.2490,-2,-0.005236,-0.000065
0.2520,-2,-0.005236,-0.000065
0.2540,-2,-0.005236,-0.000065
0.2570,-2,-0.005236,-0.000065
0.2590,-2,-0.005236,-0.000065
0.2630,-2,-0.005236,-0.000065
0.2650,-2,-0.005236,-0.000065
0.2680,-3,-0.007854,-0.000098
0.2710,-3,-0.007854,-0.000098
0.2730,-3,-0.007854,-0.000098
0.2760,-3,-0.007854,-0.000098
0.2780,-3,-0.007854,-0.000098
0.2810,-3,-0.007854,-0.000098
0.2830,-3,-0.007854,-0.000098
0.2860,-4,-0.010472,-0.000131
0.2890,-4,-0.010472,-0.000131
0.2910,-4,-0.010472,-0.000131
0.2940,-4,-0.010472,-0.000131
0.2960,-4,-0.010472,-0.000131
0.2990,-4,-0.010472,-0.000131
0.3020,-4,-0.010472,-0.000131
0.3050,-4,-0.010472,-0.000131
0.3080,-4,-0.010472,-0.000131
0.3100,-4,-0.010472,-0.000131
