t_s,count,theta_rad,x_m
0.0000,-63,-0.164934,-0.002062
0.0020,-63,-0.164934,-0.002062
0.0050,-63,-0.164934,-0.002062
0.0080,-63,-0.164934,-0.002062
0.0110,-63,-0.164934,-0.002062
0.0130,-63,-0.164934,-0.002062
0.0160,-63,-0.164934,-0.002062
0.0180,-63,-0.164934,-0.002062
0.0200,-63,-0.164934,-0.002062
0.0230,-63,-0.164934,-0.002062
0.0250,-63,-0.164934,-0.002062
0.0280,-63,-0.164934,-0.002062
0.0300,-63,-0.164934,-0.002062
0.0330,-62,-0.162316,-0.002029
0.0350,-62,-0.162316,-0.002029
0.0380,-62,-0.162316,-0.002029
0.0410,-62,-0.162316,-0.002029
0.0430,-62,-0.162316,-0.002029
0.0460,-62,-0.162316,-0.002029
0.0490,-62,-0.162316,-0.002029
0.0520,-62,-0.162316,-0.002029
0.0550,-62,-0.162316,-0.002029
0.0570,-62,-0.162316,-0.002029
0.0600,-62,-0.162316,-0.002029
0.0630,-63,-0.164934,-0.002062
0.0650,-63,-0.164934,-0.002062
0.0680,-63,-0.164934,-0.002062
0.0710,-63,-0.164934,-0.002062
0.0730,-63,-0.164934,-0.002062
0.0760,-63,-0.164934,-0.002062
0.0790,-63,-0.164934,-0.002062
0.0810,-63,-0.164934,-0.002062
0.0840,-63,-0.164934,-0.002062
0.0870,-63,-0.164934,-0.002062
0.0890,-63,-0.164934,-0.002062
0.0930,-63,-0.164934,-0.002062
0.0960,-63,-0.164934,-0.002062
0.0980,-63,-0.164934,-0.002062
0.1010,-63,-0.164934,-0.002062
0.1040,-63,-0.164934,-0.002062
0.1060,-63,-0.164934,-0.002062
0.1090,-63,-0.164934,-0.002062
0.1120,-63,-0.164934,-0.002062
0.1140,-63,-0.164934,-0.002062
0.1170,-63,-0.164934,-0.002062
0.1200,-63,-0.164934,-0.002062
0.1220,-63,-0.164934,-0.002062
0.1250,-63,-0.164934,-0.002062
0.1280,-63,-0.164934,-0.002062
0.1300,-63,-0.164934,-0.002062
0.1330,-63,-0.164934,-0.002062
0.1360,-63,-0.164934,-0.002062
0.1390,-63,-0.164934,-0.002062
0.1420,-63,-0.164934,-0.002062
0.1440,-63,-0.164934,-0.002062
0.1470,-63,-0.164934,-0.002062
0.1500,-63,-0.164934,-0.002062
0.1520,-63,-0.164934,-0.002062
0.1550,-63,-0.164934,-0.002062
0.1580,-63,-0.164934,-0.002062
0.1600,-63,-0.164934,-0.002062
0.1630,-63,-0.164934,-0.002062
0.1660,-63,-0.164934,-0.002062
0.1680,-63,-0.164934,-0.002062
0.1710,-63,-0.164934,-0.002062
0.1740,-63,-0.164934,-0.002062
0.1770,-63,-0.164934,-0.002062
0.1800,-63,-0.164934,-0.002062
0.1830,-63,-0.164934,-0.002062
0.1850,-63,-0.164934,-0.002062
0.1880,-63,-0.164934,-0.002062
0.1910,-63,-0.164934,-0.002062
0.1930,-63,-0.164934,-0.002062
0.1960,-63,-0.164934,-0.002062
0.1990,-63,-0.164934,-0.002062
0.2010,-63,-0.164934,-0.002062
0.2040,-63,-0.164934,-0.002062
0.2070,-63,-0.164934,-0.002062
0.2090,-63,-0.164934,-0.002062
0.2120,-63,-0.164934,-0.002062
0.2150,-63,-0.164934,-0.002062
